EIA data,,,,,,EIA data,,,,
,,,,,,,,,,
"EIA data, but copied and redated to match Clack data. ",,,,,,,,,,
Clack data goes from 1 Jan 2006 to 31 Dec 2008.  2008 is a leap year.,,,,,,,,,,
EIA data for full years goes from 1 Jan 2016 to 31 Dec 2017. 2016 is a leap year,,,,,,,,,,
"To match 3 years of clack 2017 is mapped to 2006 and 2007, 2016 is mapped to 2008. Then these 3 years are normalize to a time mean of 1.",,,,,,,,,,
,,,,,,,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,,,Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,,,,,,,
BEGIN_DATA,,,,,,,,,,
year,month,day,hour,demand,,original year,original month,original day,original hour,original demand data with 3 year mean of 1.00494788625304
2008,4,28,14,0.866214071,,2016,4,28,14,0.8705
2008,4,28,15,0.89925061,,2016,4,28,15,0.9037
2008,4,28,16,0.927510782,,2016,4,28,16,0.9321
2008,4,28,17,0.958457661,,2016,4,28,17,0.9632
2008,4,28,18,0.976966083,,2016,4,28,18,0.9818
2008,4,28,19,0.997265643,,2016,4,28,19,1.0022
2008,4,28,20,1.014878497,,2016,4,28,20,1.0199
2008,4,28,21,1.029406613,,2016,4,28,21,1.0345
2008,4,28,22,1.038362301,,2016,4,28,22,1.0435
2008,4,28,23,1.045725867,,2016,4,28,23,1.0509
2008,4,28,24,1.049208635,,2016,4,28,24,1.0544
2008,4,29,1,1.043437191,,2016,4,29,1,1.0486
2008,4,29,2,1.031894304,,2016,4,29,2,1.037
2008,4,29,3,1.028113014,,2016,4,29,3,1.0332
2008,4,29,4,1.012490313,,2016,4,29,4,1.0175
2008,4,29,5,0.967214333,,2016,4,29,5,0.972
2008,4,29,6,0.910295959,,2016,4,29,6,0.9148
2008,4,29,7,0.858950013,,2016,4,29,7,0.8632
2008,4,29,8,0.813475018,,2016,4,29,8,0.8175
2008,4,29,9,0.779642418,,2016,4,29,9,0.7835
2008,4,29,10,0.759939904,,2016,4,29,10,0.7637
2008,4,29,11,0.755959598,,2016,4,29,11,0.7597
2008,4,29,12,0.770288699,,2016,4,29,12,0.7741
2008,4,29,13,0.821734153,,2016,4,29,13,0.8258
2008,4,29,14,0.871288961,,2016,4,29,14,0.8756
2008,4,29,15,0.905818115,,2016,4,29,15,0.9103
2008,4,29,16,0.934177795,,2016,4,29,16,0.9388
2008,4,29,17,0.963731566,,2016,4,29,17,0.9685
2008,4,29,18,0.984528664,,2016,4,29,18,0.9894
2008,4,29,19,1.000051857,,2016,4,29,19,1.005
2008,4,29,20,1.013982928,,2016,4,29,20,1.019
2008,4,29,21,1.022739601,,2016,4,29,21,1.0278
2008,4,29,22,1.026222368,,2016,4,29,22,1.0313
2008,4,29,23,1.026023353,,2016,4,29,23,1.0311
2008,4,29,24,1.019555356,,2016,4,29,24,1.0246
2008,4,30,1,1.004529701,,2016,4,30,1,1.0095
2008,4,30,2,0.985722756,,2016,4,30,2,0.9906
2008,4,30,3,0.982737527,,2016,4,30,3,0.9876
2008,4,30,4,0.970995624,,2016,4,30,4,0.9758
2008,4,30,5,0.935570902,,2016,4,30,5,0.9402
2008,4,30,6,0.889697876,,2016,4,30,6,0.8941
2008,4,30,7,0.843625835,,2016,4,30,7,0.8478
2008,4,30,8,0.801434593,,2016,4,30,8,0.8054
2008,4,30,9,0.769194115,,2016,4,30,9,0.773
2008,4,30,10,0.748098494,,2016,4,30,10,0.7518
2008,4,30,11,0.736058068,,2016,4,30,11,0.7397
2008,4,30,12,0.736356591,,2016,4,30,12,0.74
2008,4,30,13,0.74401868,,2016,4,30,13,0.7477
2008,4,30,14,0.762129072,,2016,4,30,14,0.7659
2008,4,30,15,0.796359703,,2016,4,30,15,0.8003
2008,4,30,16,0.83327704,,2016,4,30,16,0.8374
2008,4,30,17,0.862930319,,2016,4,30,17,0.8672
2008,4,30,18,0.88571757,,2016,4,30,18,0.8901
2008,4,30,19,0.899051595,,2016,4,30,19,0.9035
2008,4,30,20,0.906713684,,2016,4,30,20,0.9112
2008,4,30,21,0.910992513,,2016,4,30,21,0.9155
2008,4,30,22,0.915470357,,2016,4,30,22,0.92
2008,4,30,23,0.922734415,,2016,4,30,23,0.9273
2008,4,30,24,0.926117675,,2016,4,30,24,0.9307
2008,5,1,1,0.923231953,,2016,5,1,1,0.9278
2008,5,1,2,0.920047709,,2016,5,1,2,0.9246
2008,5,1,3,0.923231953,,2016,5,1,3,0.9278
2008,5,1,4,0.91407725,,2016,5,1,4,0.9186
2008,5,1,5,0.889001323,,2016,5,1,5,0.8934
2008,5,1,6,0.853178569,,2016,5,1,6,0.8574
2008,5,1,7,0.809793235,,2016,5,1,7,0.8138
2008,5,1,8,0.770487714,,2016,5,1,8,0.7743
2008,5,1,9,0.741829512,,2016,5,1,9,0.7455
2008,5,1,10,0.722126998,,2016,5,1,10,0.7257
2008,5,1,11,0.711380172,,2016,5,1,11,0.7149
2008,5,1,12,0.706305282,,2016,5,1,12,0.7098
2008,5,1,13,0.714862939,,2016,5,1,13,0.7184
2008,5,1,14,0.727599918,,2016,5,1,14,0.7312
2008,5,1,15,0.760636457,,2016,5,1,15,0.7644
2008,5,1,16,0.802031639,,2016,5,1,16,0.806
2008,5,1,17,0.837257346,,2016,5,1,17,0.8414
2008,5,1,18,0.863527365,,2016,5,1,18,0.8678
2008,5,1,19,0.886314616,,2016,5,1,19,0.8907
2008,5,1,20,0.901439779,,2016,5,1,20,0.9059
2008,5,1,21,0.911788574,,2016,5,1,21,0.9163
2008,5,1,22,0.916763956,,2016,5,1,22,0.9213
2008,5,1,23,0.932187642,,2016,5,1,23,0.9368
2008,5,1,24,0.939153177,,2016,5,1,24,0.9438
2008,5,2,1,0.942237914,,2016,5,2,1,0.9469
2008,5,2,2,0.943033975,,2016,5,2,2,0.9477
2008,5,2,3,0.951492125,,2016,5,2,3,0.9562
2008,5,2,4,0.94492462,,2016,5,2,4,0.9496
2008,5,2,5,0.911390543,,2016,5,2,5,0.9159
2008,5,2,6,0.861338197,,2016,5,2,6,0.8656
2008,5,2,7,0.814868125,,2016,5,2,7,0.8189
2008,5,2,8,0.773373436,,2016,5,2,8,0.7772
2008,5,2,9,0.745909326,,2016,5,2,9,0.7496
2008,5,2,10,0.729590071,,2016,5,2,10,0.7332
2008,5,2,11,0.728594995,,2016,5,2,11,0.7322
2008,5,2,12,0.750188154,,2016,5,2,12,0.7539
2008,5,2,13,0.806310468,,2016,5,2,13,0.8103
2008,5,2,14,0.859447551,,2016,5,2,14,0.8637
2008,5,2,15,0.897459473,,2016,5,2,15,0.9019
2008,5,2,16,0.925719644,,2016,5,2,16,0.9303
2008,5,2,17,0.95467637,,2016,5,2,17,0.9594
2008,5,2,18,0.976170022,,2016,5,2,18,0.981
2008,5,2,19,0.987613401,,2016,5,2,19,0.9925
2008,5,2,20,0.998857765,,2016,5,2,20,1.0038
2008,5,2,21,1.006221331,,2016,5,2,21,1.0112
2008,5,2,22,1.006818377,,2016,5,2,22,1.0118
2008,5,2,23,1.006917885,,2016,5,2,23,1.0119
2008,5,2,24,1.005823301,,2016,5,2,24,1.0108
2008,5,3,1,1.001046934,,2016,5,3,1,1.006
2008,5,3,2,0.997066628,,2016,5,3,2,1.002
2008,5,3,3,1.001942502,,2016,5,3,3,1.0069
2008,5,3,4,0.991394692,,2016,5,3,4,0.9963
2008,5,3,5,0.947213296,,2016,5,3,5,0.9519
2008,5,3,6,0.890493937,,2016,5,3,6,0.8949
2008,5,3,7,0.836361777,,2016,5,3,7,0.8405
2008,5,3,8,0.795265119,,2016,5,3,8,0.7992
2008,5,3,9,0.762527103,,2016,5,3,9,0.7663
2008,5,3,10,0.744118188,,2016,5,3,10,0.7478
2008,5,3,11,0.74063542,,2016,5,3,11,0.7443
2008,5,3,12,0.760337934,,2016,5,3,12,0.7641
2008,5,3,13,0.811882896,,2016,5,3,13,0.8159
2008,5,3,14,0.864124411,,2016,5,3,14,0.8684
2008,5,3,15,0.896563904,,2016,5,3,15,0.901
2008,5,3,16,0.919351155,,2016,5,3,16,0.9239
2008,5,3,17,0.941839883,,2016,5,3,17,0.9465
2008,5,3,18,0.958756183,,2016,5,3,18,0.9635
2008,5,3,19,0.971393655,,2016,5,3,19,0.9762
2008,5,3,20,0.983235065,,2016,5,3,20,0.9881
2008,5,3,21,0.993882383,,2016,5,3,21,0.9988
2008,5,3,22,1.001146441,,2016,5,3,22,1.0061
2008,5,3,23,1.004231178,,2016,5,3,23,1.0092
2008,5,3,24,1.009505084,,2016,5,3,24,1.0145
2008,5,4,1,1.004330686,,2016,5,4,1,1.0093
2008,5,4,2,0.99656909,,2016,5,4,2,1.0015
2008,5,4,3,0.998161212,,2016,5,4,3,1.0031
2008,5,4,4,0.991394692,,2016,5,4,4,0.9963
2008,5,4,5,0.948108865,,2016,5,4,5,0.9528
2008,5,4,6,0.889896891,,2016,5,4,6,0.8943
2008,5,4,7,0.835864239,,2016,5,4,7,0.84
2008,5,4,8,0.789991213,,2016,5,4,8,0.7939
2008,5,4,9,0.757253197,,2016,5,4,9,0.761
2008,5,4,10,0.737451175,,2016,5,4,10,0.7411
2008,5,4,11,0.732475793,,2016,5,4,11,0.7361
2008,5,4,12,0.751581261,,2016,5,4,12,0.7553
2008,5,4,13,0.804021792,,2016,5,4,13,0.808
2008,5,4,14,0.851685955,,2016,5,4,14,0.8559
2008,5,4,15,0.880443665,,2016,5,4,15,0.8848
2008,5,4,16,0.903728454,,2016,5,4,16,0.9082
2008,5,4,17,0.924028014,,2016,5,4,17,0.9286
2008,5,4,18,0.939053669,,2016,5,4,18,0.9437
2008,5,4,19,0.947511819,,2016,5,4,19,0.9522
2008,5,4,20,0.955074401,,2016,5,4,20,0.9598
2008,5,4,21,0.961343382,,2016,5,4,21,0.9661
2008,5,4,22,0.967114826,,2016,5,4,22,0.9719
2008,5,4,23,0.974776915,,2016,5,4,23,0.9796
2008,5,4,24,0.984031126,,2016,5,4,24,0.9889
2008,5,5,1,0.986916848,,2016,5,5,1,0.9918
2008,5,5,2,0.985623248,,2016,5,5,2,0.9905
2008,5,5,3,0.988608478,,2016,5,5,3,0.9935
2008,5,5,4,0.977961159,,2016,5,5,4,0.9828
2008,5,5,5,0.937262532,,2016,5,5,5,0.9419
2008,5,5,6,0.878453512,,2016,5,5,6,0.8828
2008,5,5,7,0.826012982,,2016,5,5,7,0.8301
2008,5,5,8,0.781732079,,2016,5,5,8,0.7856
2008,5,5,9,0.749193078,,2016,5,5,9,0.7529
2008,5,5,10,0.730784163,,2016,5,5,10,0.7344
2008,5,5,11,0.726604842,,2016,5,5,11,0.7302
2008,5,5,12,0.747899478,,2016,5,5,12,0.7516
2008,5,5,13,0.79815084,,2016,5,5,13,0.8021
2008,5,5,14,0.850392355,,2016,5,5,14,0.8546
2008,5,5,15,0.88024465,,2016,5,5,15,0.8846
2008,5,5,16,0.902534363,,2016,5,5,16,0.907
2008,5,5,17,0.92293343,,2016,5,5,17,0.9275
2008,5,5,18,0.937561055,,2016,5,5,18,0.9422
2008,5,5,19,0.947312804,,2016,5,5,19,0.952
2008,5,5,20,0.956168985,,2016,5,5,20,0.9609
2008,5,5,21,0.963035012,,2016,5,5,21,0.9678
2008,5,5,22,0.971095132,,2016,5,5,22,0.9759
2008,5,5,23,0.980946389,,2016,5,5,23,0.9858
2008,5,5,24,0.984727679,,2016,5,5,24,0.9896
2008,5,6,1,0.981543435,,2016,5,6,1,0.9864
2008,5,6,2,0.973483315,,2016,5,6,2,0.9783
2008,5,6,3,0.973980854,,2016,5,6,3,0.9788
2008,5,6,4,0.968806456,,2016,5,6,4,0.9736
2008,5,6,5,0.928107828,,2016,5,6,5,0.9327
2008,5,6,6,0.876065328,,2016,5,6,6,0.8804
2008,5,6,7,0.825714459,,2016,5,6,7,0.8298
2008,5,6,8,0.785015831,,2016,5,6,8,0.7889
2008,5,6,9,0.752775353,,2016,5,6,9,0.7565
2008,5,6,10,0.7351625,,2016,5,6,10,0.7388
2008,5,6,11,0.731082686,,2016,5,6,11,0.7347
2008,5,6,12,0.74869554,,2016,5,6,12,0.7524
2008,5,6,13,0.79815084,,2016,5,6,13,0.8021
2008,5,6,14,0.842829774,,2016,5,6,14,0.847
2008,5,6,15,0.870890931,,2016,5,6,15,0.8752
2008,5,6,16,0.894673258,,2016,5,6,16,0.8991
2008,5,6,17,0.916962972,,2016,5,6,17,0.9215
2008,5,6,18,0.930197489,,2016,5,6,18,0.9348
2008,5,6,19,0.938058593,,2016,5,6,19,0.9427
2008,5,6,20,0.949501972,,2016,5,6,20,0.9542
2008,5,6,21,0.957164061,,2016,5,6,21,0.9619
2008,5,6,22,0.963632058,,2016,5,6,22,0.9684
2008,5,6,23,0.970000548,,2016,5,6,23,0.9748
2008,5,6,24,0.973582823,,2016,5,6,24,0.9784
2008,5,7,1,0.96651778,,2016,5,7,1,0.9713
2008,5,7,2,0.953482278,,2016,5,7,2,0.9582
2008,5,7,3,0.946516743,,2016,5,7,3,0.9512
2008,5,7,4,0.936864501,,2016,5,7,4,0.9415
2008,5,7,5,0.904425008,,2016,5,7,5,0.9089
2008,5,7,6,0.857457398,,2016,5,7,6,0.8617
2008,5,7,7,0.809295697,,2016,5,7,7,0.8133
2008,5,7,8,0.767402977,,2016,5,7,8,0.7712
2008,5,7,9,0.735859053,,2016,5,7,9,0.7395
2008,5,7,10,0.713071802,,2016,5,7,10,0.7166
2008,5,7,11,0.704514144,,2016,5,7,11,0.708
2008,5,7,12,0.707200851,,2016,5,7,12,0.7107
2008,5,7,13,0.716256047,,2016,5,7,13,0.7198
2008,5,7,14,0.733669885,,2016,5,7,14,0.7373
2008,5,7,15,0.764218733,,2016,5,7,15,0.768
2008,5,7,16,0.79775281,,2016,5,7,16,0.8017
2008,5,7,17,0.823823813,,2016,5,7,17,0.8279
2008,5,7,18,0.844023866,,2016,5,7,18,0.8482
2008,5,7,19,0.857059368,,2016,5,7,19,0.8613
2008,5,7,20,0.867308655,,2016,5,7,20,0.8716
2008,5,7,21,0.878752035,,2016,5,7,21,0.8831
2008,5,7,22,0.890593445,,2016,5,7,22,0.895
2008,5,7,23,0.902136332,,2016,5,7,23,0.9066
2008,5,7,24,0.912286112,,2016,5,7,24,0.9168
2008,5,8,1,0.909300883,,2016,5,8,1,0.9138
2008,5,8,2,0.901738301,,2016,5,8,2,0.9062
2008,5,8,3,0.899151103,,2016,5,8,3,0.9036
2008,5,8,4,0.895170797,,2016,5,8,4,0.8996
2008,5,8,5,0.867706686,,2016,5,8,5,0.872
2008,5,8,6,0.826112489,,2016,5,8,6,0.8302
2008,5,8,7,0.78421977,,2016,5,8,7,0.7881
2008,5,8,8,0.74740194,,2016,5,8,8,0.7511
2008,5,8,9,0.722326013,,2016,5,8,9,0.7259
2008,5,8,10,0.692374211,,2016,5,8,10,0.6958
2008,5,8,11,0.681925908,,2016,5,8,11,0.6853
2008,5,8,12,0.681030339,,2016,5,8,12,0.6844
2008,5,8,13,0.684214584,,2016,5,8,13,0.6876
2008,5,8,14,0.697946639,,2016,5,8,14,0.7014
2008,5,8,15,0.728893518,,2016,5,8,15,0.7325
2008,5,8,16,0.766905439,,2016,5,8,16,0.7707
2008,5,8,17,0.797354779,,2016,5,8,17,0.8013
2008,5,8,18,0.818350893,,2016,5,8,18,0.8224
2008,5,8,19,0.834172609,,2016,5,8,19,0.8383
2008,5,8,20,0.849695802,,2016,5,8,20,0.8539
2008,5,8,21,0.860940166,,2016,5,8,21,0.8652
2008,5,8,22,0.870592408,,2016,5,8,22,0.8749
2008,5,8,23,0.881140218,,2016,5,8,23,0.8855
2008,5,8,24,0.89039443,,2016,5,8,24,0.8948
2008,5,9,1,0.893180644,,2016,5,9,1,0.8976
2008,5,9,2,0.890991476,,2016,5,9,2,0.8954
2008,5,9,3,0.900046671,,2016,5,9,3,0.9045
2008,5,9,4,0.905221069,,2016,5,9,4,0.9097
2008,5,9,5,0.877458435,,2016,5,9,5,0.8818
2008,5,9,6,0.823027752,,2016,5,9,6,0.8271
2008,5,9,7,0.785513369,,2016,5,9,7,0.7894
2008,5,9,8,0.747501448,,2016,5,9,8,0.7512
2008,5,9,9,0.720534875,,2016,5,9,9,0.7241
2008,5,9,10,0.704912175,,2016,5,9,10,0.7084
2008,5,9,11,0.70511119,,2016,5,9,11,0.7086
2008,5,9,12,0.728594995,,2016,5,9,12,0.7322
2008,5,9,13,0.781931094,,2016,5,9,13,0.7858
2008,5,9,14,0.835963746,,2016,5,9,14,0.8401
2008,5,9,15,0.87218453,,2016,5,9,15,0.8765
2008,5,9,16,0.901439779,,2016,5,9,16,0.9059
2008,5,9,17,0.930396504,,2016,5,9,17,0.935
2008,5,9,18,0.954974893,,2016,5,9,18,0.9597
2008,5,9,19,0.973582823,,2016,5,9,19,0.9784
2008,5,9,20,0.991693215,,2016,5,9,20,0.9966
2008,5,9,21,1.003435117,,2016,5,9,21,1.0084
2008,5,9,22,1.010997698,,2016,5,9,22,1.016
2008,5,9,23,1.016172096,,2016,5,9,23,1.0212
2008,5,9,24,1.020152402,,2016,5,9,24,1.0252
2008,5,10,1,1.017963234,,2016,5,10,1,1.023
2008,5,10,2,1.012390805,,2016,5,10,2,1.0174
2008,5,10,3,1.014978004,,2016,5,10,3,1.02
2008,5,10,4,1.002539548,,2016,5,10,4,1.0075
2008,5,10,5,0.956268492,,2016,5,10,5,0.961
2008,5,10,6,0.896066366,,2016,5,10,6,0.9005
2008,5,10,7,0.844322389,,2016,5,10,7,0.8485
2008,5,10,8,0.799046409,,2016,5,10,8,0.803
2008,5,10,9,0.767601993,,2016,5,10,9,0.7714
2008,5,10,10,0.747700463,,2016,5,10,10,0.7514
2008,5,10,11,0.743123111,,2016,5,10,11,0.7468
2008,5,10,12,0.760337934,,2016,5,10,12,0.7641
2008,5,10,13,0.809196189,,2016,5,10,13,0.8132
2008,5,10,14,0.859248536,,2016,5,10,14,0.8635
2008,5,10,15,0.892185567,,2016,5,10,15,0.8966
2008,5,10,16,0.925222106,,2016,5,10,16,0.9298
2008,5,10,17,0.958457661,,2016,5,10,17,0.9632
2008,5,10,18,0.985026202,,2016,5,10,18,0.9899
2008,5,10,19,1.005922808,,2016,5,10,19,1.0109
2008,5,10,20,1.029904151,,2016,5,10,20,1.035
2008,5,10,21,1.041944577,,2016,5,10,21,1.0471
2008,5,10,22,1.063935767,,2016,5,10,22,1.0692
2008,5,10,23,1.073687516,,2016,5,10,23,1.079
2008,5,10,24,1.082444189,,2016,5,10,24,1.0878
2008,5,11,1,1.078364376,,2016,5,11,1,1.0837
2008,5,11,2,1.066224443,,2016,5,11,2,1.0715
2008,5,11,3,1.061547583,,2016,5,11,3,1.0668
2008,5,11,4,1.045029314,,2016,5,11,4,1.0502
2008,5,11,5,0.994678444,,2016,5,11,5,0.9996
2008,5,11,6,0.930695027,,2016,5,11,6,0.9353
2008,5,11,7,0.871288961,,2016,5,11,7,0.8756
2008,5,11,8,0.822032676,,2016,5,11,8,0.8261
2008,5,11,9,0.7846178,,2016,5,11,9,0.7885
2008,5,11,10,0.762527103,,2016,5,11,10,0.7663
2008,5,11,11,0.754765506,,2016,5,11,11,0.7585
2008,5,11,12,0.77068673,,2016,5,11,12,0.7745
2008,5,11,13,0.816758771,,2016,5,11,13,0.8208
2008,5,11,14,0.864721457,,2016,5,11,14,0.869
2008,5,11,15,0.898653564,,2016,5,11,15,0.9031
2008,5,11,16,0.930396504,,2016,5,11,16,0.935
2008,5,11,17,0.963930581,,2016,5,11,17,0.9687
2008,5,11,18,0.996867612,,2016,5,11,18,1.0018
2008,5,11,19,1.02234157,,2016,5,11,19,1.0274
2008,5,11,20,1.07945896,,2016,5,11,20,1.0848
2008,5,11,21,1.03925787,,2016,5,11,21,1.0444
2008,5,11,22,1.087121049,,2016,5,11,22,1.0925
2008,5,11,23,1.102345719,,2016,5,11,23,1.1078
2008,5,11,24,1.110704361,,2016,5,11,24,1.1162
2008,5,12,1,1.10652504,,2016,5,12,1,1.112
2008,5,12,2,1.092892492,,2016,5,12,2,1.0983
2008,5,12,3,1.083140743,,2016,5,12,3,1.0885
2008,5,12,4,1.066224443,,2016,5,12,4,1.0715
2008,5,12,5,1.014978004,,2016,5,12,5,1.02
2008,5,12,6,0.94790985,,2016,5,12,6,0.9526
2008,5,12,7,0.885419047,,2016,5,12,7,0.8898
2008,5,12,8,0.83496867,,2016,5,12,8,0.8391
2008,5,12,9,0.79476758,,2016,5,12,9,0.7987
2008,5,12,10,0.768199039,,2016,5,12,10,0.772
2008,5,12,11,0.759740889,,2016,5,12,11,0.7635
2008,5,12,12,0.775960635,,2016,5,12,12,0.7798
2008,5,12,13,0.819644492,,2016,5,12,13,0.8237
2008,5,12,14,0.869696839,,2016,5,12,14,0.874
2008,5,12,15,0.906912699,,2016,5,12,15,0.9114
2008,5,12,16,0.940048746,,2016,5,12,16,0.9447
2008,5,12,17,0.974876422,,2016,5,12,17,0.9797
2008,5,12,18,1.006619362,,2016,5,12,18,1.0116
2008,5,12,19,1.031197751,,2016,5,12,19,1.0363
2008,5,12,20,1.054880571,,2016,5,12,20,1.0601
2008,5,12,21,1.074483577,,2016,5,12,21,1.0798
2008,5,12,22,1.08493188,,2016,5,12,22,1.0903
2008,5,12,23,1.094285599,,2016,5,12,23,1.0997
2008,5,12,24,1.098763443,,2016,5,12,24,1.1042
2008,5,13,1,1.0916984,,2016,5,13,1,1.0971
2008,5,13,2,1.075578162,,2016,5,13,2,1.0809
2008,5,13,3,1.068513119,,2016,5,13,3,1.0738
2008,5,13,4,1.050601742,,2016,5,13,4,1.0558
2008,5,13,5,1.000449888,,2016,5,13,5,1.0054
2008,5,13,6,0.936366963,,2016,5,13,6,0.941
2008,5,13,7,0.874373698,,2016,5,13,7,0.8787
2008,5,13,8,0.823525291,,2016,5,13,8,0.8276
2008,5,13,9,0.795464134,,2016,5,13,9,0.7994
2008,5,13,10,0.760138919,,2016,5,13,10,0.7639
2008,5,13,11,0.751183231,,2016,5,13,11,0.7549
2008,5,13,12,0.765412824,,2016,5,13,12,0.7692
2008,5,13,13,0.806907513,,2016,5,13,13,0.8109
2008,5,13,14,0.853676108,,2016,5,13,14,0.8579
2008,5,13,15,0.891787537,,2016,5,13,15,0.8962
2008,5,13,16,0.928804382,,2016,5,13,16,0.9334
2008,5,13,17,0.96482615,,2016,5,13,17,0.9696
2008,5,13,18,0.994280414,,2016,5,13,18,0.9992
2008,5,13,19,1.016271604,,2016,5,13,19,1.0213
2008,5,13,20,1.036670671,,2016,5,13,20,1.0418
2008,5,13,21,1.05239288,,2016,5,13,21,1.0576
2008,5,13,22,1.063239213,,2016,5,13,22,1.0685
2008,5,13,23,1.073687516,,2016,5,13,23,1.079
2008,5,13,24,1.077070776,,2016,5,13,24,1.0824
2008,5,14,1,1.063338721,,2016,5,14,1,1.0686
2008,5,14,2,1.039655901,,2016,5,14,2,1.0448
2008,5,14,3,1.022640093,,2016,5,14,3,1.0277
2008,5,14,4,1.005823301,,2016,5,14,4,1.0108
2008,5,14,5,0.961741413,,2016,5,14,5,0.9665
2008,5,14,6,0.905121561,,2016,5,14,6,0.9096
2008,5,14,7,0.851387432,,2016,5,14,7,0.8556
2008,5,14,8,0.803424746,,2016,5,14,8,0.8074
2008,5,14,9,0.766706424,,2016,5,14,9,0.7705
2008,5,14,10,0.741829512,,2016,5,14,10,0.7455
2008,5,14,11,0.727301395,,2016,5,14,11,0.7309
2008,5,14,12,0.726405827,,2016,5,14,12,0.73
2008,5,14,13,0.732276778,,2016,5,14,13,0.7359
2008,5,14,14,0.749889631,,2016,5,14,14,0.7536
2008,5,14,15,0.782727155,,2016,5,14,15,0.7866
2008,5,14,16,0.82312726,,2016,5,14,16,0.8272
2008,5,14,17,0.85994509,,2016,5,14,17,0.8642
2008,5,14,18,0.889001323,,2016,5,14,18,0.8934
2008,5,14,19,0.909997436,,2016,5,14,19,0.9145
2008,5,14,20,0.924127522,,2016,5,14,20,0.9287
2008,5,14,21,0.93308321,,2016,5,14,21,0.9377
2008,5,14,22,0.9394517,,2016,5,14,22,0.9441
2008,5,14,23,0.944029052,,2016,5,14,23,0.9487
2008,5,14,24,0.94492462,,2016,5,14,24,0.9496
2008,5,15,1,0.940645792,,2016,5,15,1,0.9453
2008,5,15,2,0.927510782,,2016,5,15,2,0.9321
2008,5,15,3,0.920644754,,2016,5,15,3,0.9252
2008,5,15,4,0.915370849,,2016,5,15,4,0.9199
2008,5,15,5,0.88701117,,2016,5,15,5,0.8914
2008,5,15,6,0.843924358,,2016,5,15,6,0.8481
2008,5,15,7,0.79944444,,2016,5,15,7,0.8034
2008,5,15,8,0.763522179,,2016,5,15,8,0.7673
2008,5,15,9,0.734764469,,2016,5,15,9,0.7384
2008,5,15,10,0.714464909,,2016,5,15,10,0.718
2008,5,15,11,0.704613652,,2016,5,15,11,0.7081
2008,5,15,12,0.703121037,,2016,5,15,12,0.7066
2008,5,15,13,0.703519068,,2016,5,15,13,0.707
2008,5,15,14,0.714066878,,2016,5,15,14,0.7176
2008,5,15,15,0.744317203,,2016,5,15,15,0.748
2008,5,15,16,0.777055219,,2016,5,15,16,0.7809
2008,5,15,17,0.802728192,,2016,5,15,17,0.8067
2008,5,15,18,0.823724306,,2016,5,15,18,0.8278
2008,5,15,19,0.842232728,,2016,5,15,19,0.8464
2008,5,15,20,0.855367738,,2016,5,15,20,0.8596
2008,5,15,21,0.865318502,,2016,5,15,21,0.8696
2008,5,15,22,0.873279114,,2016,5,15,22,0.8776
2008,5,15,23,0.882931356,,2016,5,15,23,0.8873
2008,5,15,24,0.894772766,,2016,5,15,24,0.8992
2008,5,16,1,0.902036824,,2016,5,16,1,0.9065
2008,5,16,2,0.904026977,,2016,5,16,2,0.9085
2008,5,16,3,0.914574788,,2016,5,16,3,0.9191
2008,5,16,4,0.918953124,,2016,5,16,4,0.9235
2008,5,16,5,0.889299846,,2016,5,16,5,0.8937
2008,5,16,6,0.843526328,,2016,5,16,6,0.8477
2008,5,16,7,0.800638532,,2016,5,16,7,0.8046
2008,5,16,8,0.763522179,,2016,5,16,8,0.7673
2008,5,16,9,0.738446252,,2016,5,16,9,0.7421
2008,5,16,10,0.725510258,,2016,5,16,10,0.7291
2008,5,16,11,0.727898441,,2016,5,16,11,0.7315
2008,5,16,12,0.751581261,,2016,5,16,12,0.7553
2008,5,16,13,0.803723269,,2016,5,16,13,0.8077
2008,5,16,14,0.855467245,,2016,5,16,14,0.8597
2008,5,16,15,0.8874092,,2016,5,16,15,0.8918
2008,5,16,16,0.912186604,,2016,5,16,16,0.9167
2008,5,16,17,0.935869425,,2016,5,16,17,0.9405
2008,5,16,18,0.952487202,,2016,5,16,18,0.9572
2008,5,16,19,0.964428119,,2016,5,16,19,0.9692
2008,5,16,20,0.975473468,,2016,5,16,20,0.9803
2008,5,16,21,0.983832111,,2016,5,16,21,0.9887
2008,5,16,22,0.987314878,,2016,5,16,22,0.9922
2008,5,16,23,0.992290261,,2016,5,16,23,0.9972
2008,5,16,24,0.995972044,,2016,5,16,24,1.0009
2008,5,17,1,0.993981891,,2016,5,17,1,0.9989
2008,5,17,2,0.9902006,,2016,5,17,2,0.9951
2008,5,17,3,0.996469582,,2016,5,17,3,1.0014
2008,5,17,4,0.989802569,,2016,5,17,4,0.9947
2008,5,17,5,0.947014281,,2016,5,17,5,0.9517
2008,5,17,6,0.888503784,,2016,5,17,6,0.8929
2008,5,17,7,0.839048484,,2016,5,17,7,0.8432
2008,5,17,8,0.798349856,,2016,5,17,8,0.8023
2008,5,17,9,0.76600987,,2016,5,17,9,0.7698
2008,5,17,10,0.748397017,,2016,5,17,10,0.7521
2008,5,17,11,0.746108341,,2016,5,17,11,0.7498
2008,5,17,12,0.765810855,,2016,5,17,12,0.7696
